idx1,idx2,similarity,nama_1,nama_2,final_score,predicted_label,budget_diff,kl_diff,satker_diff,lokasi_diff
2763,2741,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.9713316450857662,0,0,0
2763,2743,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.9851880166276459,0,0,0
2763,2852,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.8824597448516412,0,0,0
2767,2879,0.8994943911826293,Belanja Perjalanan Dinas (Sekretariat DPTPH),Belanja Perjalanan Dinas Dalam Kota (Sekretariat DPTPH),0.9396966347095774,mirip,0.9980808536363026,0,0,0
2774,2800,1.0,Belanja Perjalanan Dinas,Belanja Perjalanan Dinas,1.0,mirip,0.6547857550864998,0,0,0
2775,2800,1.0,Belanja Perjalanan Dinas,Belanja Perjalanan Dinas,1.0,mirip,0.9318159243930628,0,0,0
2785,2836,1.0,Belanja Perjalanan Dinas Biasa -BINKON,Belanja Perjalanan Dinas Biasa -BINKON,1.0,mirip,0.5212333454091695,0,0,0
2785,2860,1.0,Belanja Perjalanan Dinas Biasa -BINKON,Belanja Perjalanan Dinas Biasa -BINKON,1.0,mirip,0.8944169383729823,0,0,0
2792,2877,0.8189470291097226,Belanja Perjalanan Dinas Dalam Daerah (UPTD BPSB),Perjalanan Dinas Luar Daerah Dalam Negeri (UPTD BPSB),0.8913682174658335,mirip,0.9538052004078751,0,0,0
2798,2887,1.0,Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD Belanja Perjalanan dinas dalam dan luar daerah,Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD Belanja Perjalanan dinas dalam dan luar daerah,1.0,mirip,0.5161868975349088,0,0,1
2804,2852,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.9186991869918699,0,0,0
2832,2804,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.8214285714285714,0,0,0
2832,2744,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.9107142857142857,0,0,0
2832,2743,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.7232142857142857,0,0,0
2832,2852,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.5447154471544715,0,0,0
2833,2804,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.9185966054784485,0,0,0
2833,2744,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.9592983027392242,0,0,0
2833,2741,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.7557898164353454,0,0,0
2833,2743,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.8738247384915951,0,0,0
2836,2860,1.0,Belanja Perjalanan Dinas Biasa -BINKON,Belanja Perjalanan Dinas Biasa -BINKON,1.0,mirip,0.7794686396502438,0,0,0
2856,2857,0.915242825810238,Bid Yankes-Subkeg Kestrad-Belanja Perjalanan Dinas Biasa,Bid Yankes-Subkeg Kestrad-Belanja Perjalanan Dinas Dalam Kota,0.9491456954861428,mirip,0.9912340849943119,0,0,0
2865,2883,0.9226931535708603,Belanja Perjalanan Dinas Biasa (Registrasi Lahan Hortikultura),Belanja Perjalanan Dinas Dalam Kota (Registrasi Lahan Hortikultura),0.9536158921425162,mirip,0.9104076452142751,0,0,0
2894,2804,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.9418325650384632,0,0,0
2894,2744,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.9709162825192316,0,0,0
2894,2741,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.8254976951153896,0,0,0
2894,2743,1.0,"Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)","Kegiatan Penunjang (Perencanaan, Pengawasan, Perjalanan Dinas dalam rangka Pengendalian Kegiatan)",1.0,mirip,0.909840475809618,0,0,0
2911,2972,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara",1.0,mirip,0.7286763295613338,0,0,1
2911,84,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara",1.0,mirip,0.6470588235294118,0,0,1
2911,2468,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara",1.0,mirip,0.6909090909090909,0,0,0
2911,2321,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara",1.0,mirip,0.575,0,0,0
2911,2264,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara",1.0,mirip,0.7647058823529411,0,0,1
2912,2321,0.8508762163237518,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Gorontalo","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara",0.9105257297942512,mirip,0.7072251308900523,0,0,1
2912,84,0.8508762163237518,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Gorontalo","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara",0.9105257297942512,mirip,0.9560837696335078,0,0,1
2912,2264,0.8508762163237518,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Gorontalo","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara",0.9105257297942512,mirip,0.9707225130890053,0,0,1
2912,2911,0.8508762163237518,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Gorontalo","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara",0.9105257297942512,mirip,0.8755706806282723,0,0,1
2913,2470,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa,1.0,mirip,0.7397194517040909,0,0,0
2915,2470,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa,1.0,mirip,0.8278688524590164,0,0,0
2920,2371,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas I),Belanja Perjalanan Dinas Biasa (Cabang Dinas V),1.0,mirip,0.5339030428879482,0,0,1
2920,2989,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas I),Belanja Perjalanan Dinas Biasa (Cabang Dinas V),1.0,mirip,0.513457391582142,0,0,1
2922,2989,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas I),Belanja Perjalanan Dinas Biasa (Cabang Dinas V),1.0,mirip,0.7089252723450341,0,0,1
2941,2987,0.9651279695253676,"Belanja Perjalanan Dinas Biasa - Event, Expo dan Pameran Produk Unggulan KUMKM Sumatera Utara","Belanja Perjalanan Dinas Dalam Kota - Event, Expo dan Pameran Produk Unggulan KUMKM Sumatera Utara",0.9790767817152206,mirip,0.7695604750126742,0,0,0
2948,2989,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas V),Belanja Perjalanan Dinas Biasa (Cabang Dinas V),1.0,mirip,0.5210111621799081,0,0,0
2948,2370,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas V),Belanja Perjalanan Dinas Biasa (Cabang Dinas V),1.0,mirip,0.8356297105776055,0,0,0
2948,2210,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas V),Belanja Perjalanan Dinas Biasa (Cabang Dinas I),1.0,mirip,0.7903233532934132,0,0,1
2948,2922,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas V),Belanja Perjalanan Dinas Biasa (Cabang Dinas I),1.0,mirip,0.8605784544817481,0,0,1
2995,67,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),1.0,mirip,0.6582671300893744,0,0,0
2995,2474,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),1.0,mirip,0.7600452744765138,0,0,0
2995,99,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),1.0,mirip,0.6889695378556813,0,0,0
2995,2213,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),1.0,mirip,0.5926581382413915,0,0,0
2995,2214,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),1.0,mirip,0.6582671300893744,0,0,0
